YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,WKSWORK1,UHRSWORK,INCTOT,INCWAGE
2020,202001,33034,2020000475442,10611,2020000330341,10004,1,2,9956,1,57,7,71,52,39,15000,15000
2020,202001,33034,2020000475442,10611,2020000330341,10004,1,3,13624,1,20,7,71,52,15,12000,12000
2020,202001,33165,2020000482046,9039,2020000331651,10504,1,1,9039,1,37,10,101,52,45,70000,70000
2020,202001,33165,2020000482046,9039,2020000331651,10504,1,2,13100,1,42,10,101,52,40,90000,90000
2020,202001,33427,2020000496630,11397,2020000334271,20504,1,1,11397,1,51,6,63,52,40,70000,70000
2020,202001,33427,2020000496630,11397,2020000334271,20504,1,2,13362,2,41,4,40,0,0,8400,0
2020,202001,33558,2020000503970,12183,2020000335581,11104,1,1,12183,1,23,7,71,30,10,10500,10000
2020,202001,33689,2020000512758,12576,2020000336891,80704,1,1,12576,2,29,6,63,52,35,35000,35000
2020,202001,33689,2020000512758,12576,2020000336891,80704,1,2,15589,1,57,6,63,52,40,55000,55000
2020,202001,33689,2020000512758,12576,2020000336891,80704,1,3,18471,2,50,2,26,52,30,10000,10000
2020,202001,33820,2020000519909,9301,2020000338201,11404,1,1,9301,2,30,11,115,52,45,89000,89000
2020,202001,33951,2020000527024,15982,2020000339511,12904,1,1,15982,1,42,10,101,52,40,223000,223000
2020,202001,33951,2020000527024,15982,2020000339511,12904,1,2,13755,2,41,10,101,0,0,0,0
2020,202001,34475,2020000555849,10873,2020000344751,80704,1,1,10873,2,35,7,71,52,40,76000,76000
2020,202001,34475,2020000555849,10873,2020000344751,80704,1,2,10873,1,39,10,101,52,45,150400,150000
2020,202001,34606,2020000562922,14148,2020000346061,12704,1,1,14148,1,60,10,101,0,0,80000,0
2020,202001,34606,2020000562922,14148,2020000346061,12704,1,2,16768,2,54,6,63,52,40,55000,55000
2020,202001,34737,2020000570811,89211,2020000347371,80504,1,2,86984,1,56,6,65,52,50,59000,59000
2020,202001,34868,2020000579311,14279,2020000348681,12504,1,1,14279,1,50,11,114,52,50,52000,52000
2020,202001,34868,2020000579311,14279,2020000348681,12504,1,2,12838,2,35,6,63,36,20,12000,0
2020,202001,34868,2020000579311,14279,2020000348681,12504,1,3,13755,1,18,6,61,0,0,0,0
2020,202001,34999,2020000585816,7336,2020000349991,30004,1,1,7336,2,56,4,40,0,0,7200,0
2020,202001,34999,2020000585816,7336,2020000349991,30004,1,2,8908,1,58,6,63,52,40,10000,0
2020,202001,34999,2020000585816,7336,2020000349991,30004,1,3,10742,1,36,5,50,0,0,8400,0
2020,202001,35130,2020000592985,7598,2020000351301,90004,1,2,7860,2,58,6,65,52,28,8400,8400
2020,202001,35261,2020000600445,10611,2020000352611,60004,1,1,10611,2,48,8,81,52,45,40000,0
2020,202001,35261,2020000600445,10611,2020000352611,60004,1,2,15720,1,18,5,50,52,15,10000,10000
2020,202001,35654,2020000622680,14672,2020000356541,12204,1,1,14672,2,24,6,65,52,36,38900,38900
2020,202001,35654,2020000622680,14672,2020000356541,12204,1,4,21091,2,58,6,61,52,40,90000,90000
2020,202001,35654,2020000622680,14672,2020000356541,12204,1,5,23842,1,33,6,64,10,20,1900,1900
2020,202001,35916,2020000636975,20174,2020000359161,10304,1,1,20174,2,51,10,101,52,40,72000,72000
2020,202001,35916,2020000636975,20174,2020000359161,10304,1,2,20567,1,40,5,50,52,40,65000,65000
2020,202001,36047,2020000642926,10873,2020000360471,12504,1,2,9825,2,55,10,101,0,0,0,0
2020,202001,36047,2020000642926,10873,2020000360471,12504,1,3,14672,2,23,10,101,52,40,22530,22500
2020,202001,36178,2020000650364,8908,2020000361781,80704,1,1,8908,2,28,11,114,0,0,0,0
2020,202001,36178,2020000650364,8908,2020000361781,80704,1,2,7467,1,31,6,63,52,50,15000,0
2020,202001,36309,2020000657627,21877,2020000363091,20604,1,1,21877,2,35,8,81,17,40,9500,9500
2020,202001,36309,2020000657627,21877,2020000363091,20604,1,2,27641,1,36,10,101,52,40,67000,67000
2020,202001,36964,2020000695904,21484,2020000369641,10904,1,1,21484,1,21,6,63,0,0,0,0
2020,202001,36964,2020000695904,21484,2020000369641,10904,1,2,30130,1,22,6,63,0,0,0,0
2020,202001,37226,2020000709769,12969,2020000372261,12604,1,1,12969,1,44,11,114,52,40,120000,120000
2020,202001,37226,2020000709769,12969,2020000372261,12604,1,2,13493,2,44,10,101,52,40,80000,80000
2020,202001,37357,2020000717111,20436,2020000373571,20104,1,1,20436,2,42,6,63,52,35,25000,25000
2020,202001,37357,2020000717111,20436,2020000373571,20104,1,2,22925,1,20,6,63,52,50,25000,25000
2020,202001,37619,2020000731513,10087,2020000376191,11004,1,1,10087,2,44,7,71,52,20,35400,23400
2020,202001,37750,2020000738884,56592,2020000377501,11204,1,1,56592,1,48,8,81,0,0,5800,0
2020,202001,37750,2020000738884,56592,2020000377501,11204,1,2,43492,2,49,11,114,52,50,99000,99000
2020,202001,37881,2020000747263,12183,2020000378811,50004,1,1,12183,2,21,7,71,0,0,0,0
2020,202001,37881,2020000747263,12183,2020000378811,50004,1,2,18733,1,21,7,71,52,25,16000,16000
2020,202001,38143,2020000760524,19257,2020000381431,20804,1,1,19257,1,22,4,40,52,40,24200,24200
2020,202001,38143,2020000760524,19257,2020000381431,20804,1,2,18602,2,21,6,63,0,0,0,0
2020,202001,38405,2020000772733,9825,2020000384051,60004,1,3,12969,1,40,7,71,0,0,5200,0
2020,202001,38536,2020000780145,17816,2020000385361,60004,1,1,17816,2,29,7,71,52,60,35000,35000
2020,202001,38667,2020000786938,13886,2020000386671,10904,1,1,13886,2,53,11,114,40,45,94220,67000
2020,202001,38667,2020000786938,13886,2020000386671,10904,1,2,20698,2,22,10,101,30,20,10600,7000
2020,202001,38798,2020000793638,13100,2020000387981,10104,1,1,13100,1,43,8,81,52,40,24500,24500
2020,202001,38929,2020000800522,9039,2020000389291,30004,1,1,9039,2,39,10,101,52,20,17500,17500
2020,202001,38929,2020000800522,9039,2020000389291,30004,1,2,11004,1,39,8,81,52,60,120000,120000
2020,202001,39322,2020000821430,9432,2020000393221,10804,1,1,9432,2,52,10,101,52,40,34000,34000
2020,202001,39322,2020000821430,9432,2020000393221,10804,1,3,10742,2,21,10,101,52,15,9200,9200
2020,202001,39322,2020000821430,9432,2020000393221,10804,1,4,10742,2,20,7,71,20,15,6000,6000
2020,202001,39322,2020000821430,9432,2020000393221,10804,1,5,9170,2,19,7,71,30,16,8000,8000
2020,202001,39453,2020000829998,14410,2020000394531,13404,1,1,14410,2,25,11,114,52,36,52000,52000
2020,202001,39453,2020000829998,14410,2020000394531,13404,1,2,14017,1,25,6,65,52,40,60000,60000
2020,202001,39584,2020000837125,3668,2020000395841,80704,1,1,3668,1,43,6,65,52,50,100000,100000
2020,202001,39977,2020000860316,15327,2020000399771,10204,1,1,15327,1,54,8,81,52,55,100000,100000
2020,202001,39977,2020000860316,15327,2020000399771,10204,1,2,11790,2,58,8,81,4,5,2000,2000
2020,202001,40108,2020000868435,14541,2020000401081,10504,1,1,14541,1,57,11,116,44,40,70000,70000
2020,202001,40108,2020000868435,14541,2020000401081,10504,1,2,15720,2,56,10,101,52,40,30000,30000
2020,202001,40108,2020000868435,14541,2020000401081,10504,1,3,19388,1,27,10,101,52,40,30000,30000
2020,202001,40108,2020000868435,14541,2020000401081,10504,1,4,21222,1,25,10,101,0,0,24000,0
2020,202001,40108,2020000868435,14541,2020000401081,10504,1,5,18471,1,21,6,63,0,0,0,0
2020,202001,40370,2020000883998,16113,2020000403701,10904,1,1,16113,2,49,10,101,40,40,39200,35000
2020,202001,40370,2020000883998,16113,2020000403701,10904,1,2,17292,1,34,6,63,40,30,2800,0
2020,202001,40632,2020000897560,11135,2020000406321,12004,1,1,11135,1,50,11,116,52,50,159900,157000
2020,202001,40632,2020000897560,11135,2020000406321,12004,1,2,11528,2,50,11,116,52,55,167700,164000
2020,202001,40632,2020000897560,11135,2020000406321,12004,1,3,11528,2,19,6,63,44,3,7000,0
2020,202001,41025,2020000919099,16637,2020000410251,70004,1,1,16637,1,34,5,50,20,40,5800,5800
2020,202001,41025,2020000919099,16637,2020000410251,70004,1,2,13755,2,29,3,30,20,40,3100,3100
2020,202001,41549,2020000949081,12838,2020000415491,20504,1,2,12314,2,59,6,63,0,0,12000,0
2020,202001,41680,2020000957019,100870,2020000416801,60004,1,1,100870,1,59,6,63,0,0,3000,0
2020,202001,41680,2020000957019,100870,2020000416801,60004,1,2,102835,2,57,6,63,52,24,20000,20000
2020,202001,41811,2020000964388,8384,2020000418111,20404,1,1,8384,1,59,6,65,52,40,62000,62000
2020,202001,42073,2020000980042,71919,2020000420731,80504,1,1,71919,2,57,6,63,52,40,30000,30000
2020,202001,42073,2020000980042,71919,2020000420731,80504,1,2,130083,1,28,7,71,48,40,22000,22000
2020,202001,42073,2020000980042,71919,2020000420731,80504,1,3,150650,1,28,11,114,44,30,14000,12000
2020,202001,42335,2020000995010,9432,2020000423351,13404,1,1,9432,2,42,8,81,6,40,3000,3000
2020,202001,42335,2020000995010,9432,2020000423351,13404,1,2,8646,1,50,8,81,52,60,115000,115000
2020,202001,42335,2020000995010,9432,2020000423351,13404,1,3,9956,2,21,10,101,0,0,0,0
2020,202001,42466,2020001000719,12838,2020000424661,12504,1,1,12838,2,45,7,71,52,40,60000,60000
2020,202001,42466,2020001000719,12838,2020000424661,12504,1,2,12314,1,50,11,114,52,40,50000,50000
2020,202001,42466,2020001000719,12838,2020000424661,12504,1,3,13231,2,25,6,65,52,40,25000,25000
2020,202001,42597,2020001008393,13886,2020000425971,10004,1,1,13886,2,42,11,114,0,0,0,0
2020,202001,42597,2020001008393,13886,2020000425971,10004,1,2,15065,1,42,11,114,52,40,48850,33000
2020,202001,42597,2020001008393,13886,2020000425971,10004,1,3,13100,1,19,6,63,0,0,0,0
2020,202001,42728,2020001015759,11266,2020000427281,11304,1,1,11266,1,30,7,71,52,60,40000,40000
2020,202001,42728,2020001015759,11266,2020000427281,11304,1,2,8646,2,27,10,101,52,40,20000,20000
2020,202001,42859,2020001022069,20305,2020000428591,20304,1,1,20305,2,60,7,71,0,0,14400,0
2020,202001,42990,2020001029714,11790,2020000429901,13404,1,1,11790,2,54,10,101,2,30,27000,27000
2020,202001,42990,2020001029714,11790,2020000429901,13404,1,2,20436,2,33,10,101,52,25,36000,36000
2020,202001,43121,2020001037012,7598,2020000431211,13204,1,1,7598,2,58,6,63,16,5,14900,500
2020,202001,43121,2020001037012,7598,2020000431211,13204,1,2,8253,1,59,8,81,52,40,20000,0
2020,202001,43383,2020001051531,15851,2020000433831,40004,1,1,15851,1,34,10,101,40,25,41000,0
2020,202001,43383,2020001051531,15851,2020000433831,40004,1,2,18864,2,51,8,81,52,40,30000,30000
2020,202001,43383,2020001051531,15851,2020000433831,40004,1,3,21222,2,28,11,114,52,40,50000,50000
2020,202001,43514,2020001059549,6681,2020000435141,10004,1,1,6681,2,50,10,101,0,0,75010,0
2020,202001,43514,2020001059549,6681,2020000435141,10004,1,2,10611,1,28,10,101,20,40,5000,5000
2020,202001,43907,2020001079953,9694,2020000439071,20304,1,1,9694,2,57,11,114,0,0,0,0
2020,202001,44038,2020001088448,10480,2020000440381,13204,1,1,10480,1,51,6,64,0,0,0,0
2020,202001,44038,2020001088448,10480,2020000440381,13204,1,2,10087,2,43,11,114,52,40,48200,48200
2020,202001,44038,2020001088448,10480,2020000440381,13204,1,5,9170,2,58,8,81,0,0,10500,0
2020,202001,44300,2020001102612,23187,2020000443001,11604,1,1,23187,1,44,6,64,52,45,28000,28000
2020,202001,44300,2020001102612,23187,2020000443001,11604,1,2,21746,2,45,6,61,0,0,0,0
2020,202001,44300,2020001102612,23187,2020000443001,11604,1,3,20043,1,19,6,63,52,20,8700,0
2020,202001,44431,2020001109720,22532,2020000444311,20904,1,1,22532,2,42,10,101,52,40,60000,60000
2020,202001,44431,2020001109720,22532,2020000444311,20904,1,2,20960,1,42,11,114,52,45,70000,70000
2020,202001,44693,2020001124788,20698,2020000446931,12404,1,1,20698,2,50,10,101,15,40,12200,9500
2020,202001,44824,2020001130975,24104,2020000448241,60004,1,3,31047,2,27,6,65,40,30,24400,16000
2020,202001,44824,2020001130975,24104,2020000448241,60004,1,4,36549,1,26,7,71,52,40,36000,36000
2020,202001,44955,2020010003840,3537,2020000449551,110005,4,1,3537,1,19,7,71,0,0,0,0
2020,202001,45217,2020010027509,1703,2020000452171,60005,4,1,1703,2,54,6,63,0,0,9400,0
2020,202001,45479,2020010052655,6681,2020000454791,180005,3,1,6681,1,26,6,63,0,0,0,0
2020,202001,45610,2020010065651,8122,2020000456101,80005,3,1,8122,1,30,6,63,0,0,0,0
2020,202001,45741,2020010078486,1310,2020000457411,170005,3,1,1310,1,27,6,63,0,0,0,0
2020,202001,46003,2020010101710,4454,2020000460031,170005,3,1,4454,2,37,8,81,48,30,11200,9500
2020,202001,46134,2020010115388,131,2020000461341,30005,4,1,131,1,57,6,63,52,30,18000,18000
2020,202001,46396,2020010141183,1441,2020000463961,60005,4,1,1441,2,34,4,40,12,20,4000,4000
2020,202001,46658,2020010165477,5502,2020000466581,180005,3,1,5502,1,60,6,64,0,0,0,0
2020,202001,46789,2020010178101,9694,2020000467891,70005,3,1,9694,1,37,6,63,0,0,9600,0
2020,202001,46920,2020000003818,15327,2020000469201,190005,1,1,15327,2,50,7,71,52,49,50000,50000
2020,202001,46920,2020000003818,15327,2020000469201,190005,1,2,22532,1,26,6,63,15,40,13200,6000
2020,202001,47051,2020000017869,7336,2020000470511,100005,1,1,7336,1,51,6,63,52,30,28000,0
2020,202001,47051,2020000017869,7336,2020000470511,100005,1,2,17816,1,20,6,65,25,20,6000,6000
2020,202001,47182,2020000032348,12445,2020000471821,140005,1,1,12445,1,36,6,61,12,20,15100,1300
2020,202001,47182,2020000032348,12445,2020000471821,140005,1,2,10873,2,36,8,81,12,6,1000,0
2020,202001,47182,2020000032348,12445,2020000471821,140005,1,3,10087,1,19,6,63,52,40,16000,16000
2020,202001,47182,2020000032348,12445,2020000471821,140005,1,8,9432,2,19,5,50,12,30,2500,2500
2020,202001,47313,2020000050535,10218,2020000473131,10005,1,1,10218,2,36,6,63,52,8,57000,57000
2020,202001,47444,2020000065113,20829,2020000474441,100005,1,1,20829,2,55,8,81,52,36,27900,27900
2020,202001,47444,2020000065113,20829,2020000474441,100005,1,2,27510,1,19,6,63,52,20,5300,5300
2020,202001,47706,2020000093886,10873,2020000477061,40005,1,1,10873,1,58,6,64,52,50,55000,55000
2020,202001,47706,2020000093886,10873,2020000477061,40005,1,2,10742,2,57,6,64,52,50,55000,55000
2020,202001,47837,2020000106832,9170,2020000478371,110005,1,2,13231,2,60,6,63,0,0,16800,0
2020,202001,47968,2020000121912,4716,2020000479681,30005,1,1,4716,2,50,6,64,40,35,18600,14100
2020,202001,48230,2020000152712,12183,2020000482301,10005,1,1,12183,1,57,8,81,0,0,39300,0
2020,202001,48230,2020000152712,12183,2020000482301,10005,1,2,11659,2,40,6,65,0,0,0,0
2020,202001,48361,2020000168456,14803,2020000483611,110005,1,1,14803,1,18,6,65,30,25,3000,3000
2020,202001,48754,2020000216243,4454,2020000487541,150005,1,1,4454,1,57,7,71,52,40,42900,42900
2020,202001,48754,2020000216243,4454,2020000487541,150005,1,2,5371,2,59,2,26,0,0,0,0
2020,202001,48885,2020000230479,12707,2020000488851,180005,1,1,12707,2,53,6,63,0,0,10800,0
2020,202001,49016,2020000246388,16244,2020000490161,50005,1,1,16244,2,46,10,101,52,40,55000,55000
2020,202001,49016,2020000246388,16244,2020000490161,50005,1,2,12576,2,29,10,101,52,40,35000,35000
2020,202001,49147,2020000261874,44147,2020000491471,190005,1,1,44147,1,22,6,63,52,40,22800,22800
2020,202001,49147,2020000261874,44147,2020000491471,190005,1,2,41920,2,24,10,101,15,30,2500,2500
2020,202001,49540,2020000311262,21484,2020000495401,90005,1,1,21484,1,36,6,65,52,40,38000,38000
2020,202001,49671,2020000326591,13624,2020000496711,110005,1,1,13624,1,45,8,81,35,50,25700,25700
2020,202001,49671,2020000326591,13624,2020000496711,110005,1,2,16375,2,60,7,71,52,40,40000,40000
2020,202001,49802,2020000342611,15982,2020000498021,30005,1,1,15982,2,39,6,63,50,30,9000,9000
2020,202001,49933,2020000359845,17685,2020000499331,140005,1,1,17685,1,52,11,115,52,40,126500,125000
2020,202001,49933,2020000359845,17685,2020000499331,140005,1,2,14148,2,47,7,71,0,0,0,0
2020,202001,49933,2020000359845,17685,2020000499331,140005,1,3,23580,2,20,7,71,0,0,0,0
2020,202001,50064,2020000373429,10480,2020000500641,130005,1,1,10480,2,47,8,81,50,20,13500,10000
2020,202001,50064,2020000373429,10480,2020000500641,130005,1,2,10480,1,48,7,71,52,50,120000,120000
2020,202001,50064,2020000373429,10480,2020000500641,130005,1,3,12969,1,22,8,81,52,40,40000,40000
2020,202001,50195,2020000388325,10742,2020000501951,10005,1,1,10742,1,52,6,63,52,40,22000,22000
2020,202001,50195,2020000388325,10742,2020000501951,10005,1,2,18995,1,24,4,40,52,40,32800,32800
2020,202001,50195,2020000388325,10742,2020000501951,10005,1,3,22794,2,22,6,63,0,0,0,0
2020,202001,50195,2020000388325,10742,2020000501951,10005,1,4,16637,2,18,5,50,0,0,0,0
2020,202001,50195,2020000388325,10742,2020000501951,10005,1,6,19650,1,20,5,50,52,40,12000,12000
2020,202001,50457,2020000420242,28034,2020000504571,90005,1,1,28034,2,42,6,63,30,20,4800,0
2020,202001,50457,2020000420242,28034,2020000504571,90005,1,2,28689,1,38,3,30,52,40,19800,0
2020,202001,50719,2020000451347,5633,2020000507191,170005,1,1,5633,2,57,6,64,52,80,115100,100000
2020,202001,50981,2020000482280,13231,2020000509811,180005,1,2,10349,2,60,6,64,0,0,10700,0
2020,202001,50981,2020000482280,13231,2020000509811,180005,1,3,11004,2,35,6,63,28,24,2600,2600
2020,202001,51112,2020000496772,10218,2020000511121,150005,1,1,10218,1,23,6,63,52,50,30000,0
2020,202001,51112,2020000496772,10218,2020000511121,150005,1,2,9170,2,23,7,71,52,40,54000,54000
2020,202001,51243,2020000514595,15327,2020000512431,120005,1,1,15327,2,50,7,71,52,40,50000,50000
2020,202001,51374,2020000530697,31047,2020000513741,120005,1,1,31047,1,58,11,116,31,40,25200,6700
2020,202001,51636,2020000559943,11397,2020000516361,140005,1,2,12838,2,60,6,63,20,16,10700,3300
2020,202001,51767,2020000574033,16899,2020000517671,190005,1,1,16899,2,35,11,115,52,40,72000,69000
2020,202001,51767,2020000574033,16899,2020000517671,190005,1,2,11921,1,36,7,71,36,50,16000,16000
2020,202001,51898,2020000591064,9432,2020000518981,30005,1,1,9432,2,28,6,63,52,50,12500,12500
2020,202001,52029,2020000607313,11921,2020000520291,20005,1,1,11921,1,41,8,81,52,60,110000,110000
2020,202001,52029,2020000607313,11921,2020000520291,20005,1,2,14803,2,37,10,101,1,5,1500,1500
2020,202001,52160,2020000620775,23056,2020000521601,200005,1,2,21615,1,52,8,81,52,38,39000,39000
2020,202001,52291,2020000634503,4847,2020000522911,40005,1,2,5109,2,57,6,63,25,10,3500,3500
2020,202001,52684,2020000682474,10611,2020000526841,130005,1,1,10611,1,24,7,71,52,43,28900,28900
2020,202001,52815,2020000700905,20960,2020000528151,90005,1,1,20960,2,60,11,116,25,25,116000,15000
2020,202001,53077,2020000732278,9825,2020000530771,160005,1,3,19126,2,22,10,101,8,24,2000,2000
2020,202001,53208,2020000748430,11790,2020000532081,160005,1,1,11790,2,39,6,63,52,40,65000,65000
2020,202001,53339,2020000763537,12969,2020000533391,30005,1,1,12969,2,37,8,81,52,42,24000,24000
2020,202001,53470,2020000778220,7598,2020000534701,200005,1,1,7598,1,42,7,71,52,40,53000,14000
2020,202001,53732,2020000807546,7205,2020000537321,130005,1,1,7205,2,45,6,63,52,40,40000,40000
2020,202001,53732,2020000807546,7205,2020000537321,130005,1,2,9170,2,22,10,101,52,35,10000,10000
2020,202001,53732,2020000807546,7205,2020000537321,130005,1,3,10873,1,23,6,65,52,40,28000,28000
2020,202001,53863,2020000822668,15065,2020000538631,50005,1,1,15065,2,48,8,81,0,0,6000,0
2020,202001,54125,2020000855751,7467,2020000541251,150005,1,1,7467,2,51,8,81,52,55,20000,0
2020,202001,54125,2020000855751,7467,2020000541251,150005,1,2,9170,1,56,6,63,52,60,30000,0
2020,202001,54125,2020000855751,7467,2020000541251,150005,1,3,10480,1,26,6,65,52,40,27000,27000
2020,202001,54125,2020000855751,7467,2020000541251,150005,1,4,12052,1,20,6,63,40,70,69000,69000
2020,202001,54387,2020000886249,6157,2020000543871,150005,1,1,6157,1,58,8,81,52,79,40000,40000
2020,202001,54387,2020000886249,6157,2020000543871,150005,1,2,8908,1,21,6,63,0,0,9100,0
2020,202001,54387,2020000886249,6157,2020000543871,150005,1,3,8253,2,41,6,63,4,35,1400,1400
2020,202001,54518,2020000902307,22270,2020000545181,100005,1,1,22270,1,54,7,71,0,0,23800,0
2020,202001,54649,2020000920277,10087,2020000546491,10005,1,1,10087,2,60,6,65,52,50,46000,46000
2020,202001,54780,2020000937290,22401,2020000547801,30005,1,1,22401,2,50,6,63,52,55,57000,55000
2020,202001,54780,2020000937290,22401,2020000547801,30005,1,2,26855,1,50,6,63,52,25,12000,11900
2020,202001,54911,2020000951244,25414,2020000549111,10005,1,1,25414,1,32,7,71,0,0,0,0
